"gameId","playId","yardsToGo","down","quarter","timeToThrow","possessionTeam","passResult","dropbackDistance","wasInitialPassRusher","pff_manZone","meanGetOffTimeAsPassRusher","minGetOffTimeAsPassRusher","maxGetOffTimeAsPassRusher","los","lineToGain","score_dif","t_oline_distances","m_oline_distances","sd_oline_distances","t_dline_distances","m_dline_distances","sd_dline_distances","LG_concavity","LT_concavity","QB_concavity","RT_concavity","RG_concavity","C_concavity","LG_m_angle","LT_m_angle","QB_m_angle","RT_m_angle","RG_m_angle","C_m_angle","LG_sd_angle","LT_sd_angle","QB_sd_angle","RT_sd_angle","RG_sd_angle","C_sd_angle","mArea","mRate","mAccel","sdArea","sdRate","sdAccel","event_fill","maxArea","minArea","penTime","eventTime","pocketPen","def_success"
2022100600,56,10,1,1,2.002,"IND","I",2.07999992370605,4,"Zone",1.16700001060963,0.916999995708466,1.41700005531311,85.38525,75.38525,0,13.1745297994173,3.29363244985433,2.76106705716201,14.5217455666219,4.84058185554064,2.48317944789505,42.8571428571428,0,0,0,0,42.8571428571428,169.610573072156,63.6285125930295,97.5549245563168,64.4286537001667,149.654215123573,175.123120954758,20.7869920399673,15.5748803260317,11.0546464171869,0.903924221347447,15.2754673360651,16.7420300302884,16.1614214285714,3.06831578947369,-0.334166666666805,2.40728077467978,3.17669656426352,13.6370100062937,"pass_forward",20.05,13.95,NA,"2","no","successful"
2022100600,90,NA,NA,NA,NA,NA,NA,NA,0,NA,1.64499998092651,1.64499998092651,1.64499998092651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
2022100600,111,7,3,1,4.405,"IND","C",3.57999992370605,4,"Zone",0.817999998728434,0.717999994754791,0.917999982833862,82.63125,75.63125,0,12.4691933025916,3.1172983256479,2.57521346582063,16.5396635670948,5.51322118903159,3.31734783195629,34.6153846153846,0,0,0,19.2307692307692,23.0769230769231,179.062248981492,54.5146624662503,98.7108011222629,76.8391249079481,155.901152218739,154.972010303308,17.9743097606609,7.71304390195778,9.19042180943991,25.7579349370025,21.3131710204865,25.902163085902,14.6773307692308,-1.319,-3.15021739130436,2.50987205020802,6.88236157807074,16.3055700520809,"pass_forward",18.34,9.69,"2.6","4.4","yes","unsuccessful"
2022100600,157,NA,NA,NA,NA,NA,NA,NA,0,NA,1.36699998378754,0.866999983787537,1.86699998378754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
2022100600,178,7,2,1,1.835,"DEN","C",1.03999996185303,4,"Zone",0.936999976634979,0.811999976634979,1.01199996471405,48.5655,55.5655,0,7.78145339845412,1.94536334961353,0.674743779888835,17.756525999162,5.91884199972068,3.03950356678623,10,0,0,0,15,20,155.420167580326,58.9978547033687,120.13109732235,53.8830269896969,163.958648737075,167.609204667184,18.8825832349693,1.41101995679007,23.9425153783956,6.94803931546149,11.9154265984421,13.6380890804082,13.0869925,-0.177666666666663,-4.39088235294113,0.762178353259676,3.00385244311366,9.92839382076804,"pass_forward",14.19,11.81,NA,"1.9","no","unsuccessful"
2022100600,202,2,3,1,1.968,"DEN","C",0.939999997615814,4,"Zone",0.869999989867212,0.745000004768372,1.04499995708466,53.67125,55.67125,0,8.01243608917492,2.00310902229373,0.418142186304651,19.5602706383474,6.52009021278247,3.46796608097885,9.52380952380952,0,4.76190476190476,0,9.52380952380952,57.1428571428571,145.71423928971,58.8238049187195,131.147478937061,55.2620983755782,141.574292094887,187.478086384045,23.4302657445647,4.69932056715702,31.067449770137,4.16260768757333,28.5925852497721,29.3440000030969,12.1287,-1.70836842105265,-4.72888888888895,1.42304467357845,4.1170611985105,10.0830334423056,"pass_forward",13.64,8.6,NA,"2","no","unsuccessful"
2022100600,226,10,1,1,3.537,"DEN","C",7.03000020980835,5,"Zone",1.34100000063578,0.940999984741211,1.84099996089935,64.95,74.95,0,6.89538433851708,1.72384608462927,0.542692309702282,17.3051532894848,4.32628832237121,1.96588277391355,19.4444444444444,0,0,0,11.1111111111111,0,165.218728473844,73.777992777194,98.4338292163976,84.3037092904661,172.633346684326,125.632393557772,20.2887003974265,35.1998326882425,45.4229683578647,51.8248792453874,9.45858522729892,36.5377583618527,10.7529222222222,2.46166176470588,-2.7024242424242,5.06248501429097,6.36125377116973,10.3135869216001,"pass_forward",16.2,2,NA,"3.5","no","unsuccessful"
2022100600,255,NA,NA,NA,NA,NA,NA,NA,0,NA,1.2849999666214,1.0349999666214,1.5349999666214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
2022100600,302,10,1,1,2.603,"DEN","I",2.5699999332428,4,"Zone",0.921999990940094,0.722000002861023,1.22200000286102,96.74975,106.74975,0,7.83523983228964,1.95880995807241,0.817389804143938,14.9994016024022,4.99980053413408,3.49821514777293,18.5185185185185,0,0,0,11.1111111111111,29.6296296296296,142.705841530372,77.0244570497333,114.285023346561,68.219516530239,149.582805634632,168.182355908463,32.4574603830893,16.5338220115693,15.6883742650519,5.66775147229695,16.6534320804662,17.9679115691951,13.9683740740741,-0.673679999999996,-3.00645833333319,2.00720790217935,5.2271302971452,10.7275929752044,"pass_forward",16.77,10.24,NA,"2.6","no","successful"
2022100600,324,NA,NA,NA,NA,NA,NA,NA,0,NA,1.30400002002716,1.15400004386902,1.4539999961853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
2022100600,350,12,3,1,2.436,"DEN","I",2.15000009536743,4,"Zone",0.788000002503395,0.712999999523163,0.912999987602234,94.7125,106.7125,0,8.26261600711439,2.0656540017786,0.848714376512099,18.7200704189032,6.24002347296775,3.74031821305038,26.9230769230769,0,3.84615384615384,0,19.2307692307692,19.2307692307692,174.194511564216,57.8537113913948,124.069780553481,65.9605462896961,132.880877809002,165.04057239221,12.6125699924217,2.11868614274823,28.7937590212248,7.83772255104067,40.0333377883057,20.1496337969859,14.0024903846154,-0.755479166666668,-4.72021739130414,1.84046371917619,5.57623738554788,12.4515688568177,"pass_forward",16.78,10.56,NA,"2.5","no","successful"
2022100600,406,10,1,1,3.304,"IND","C",1.79999995231628,5,"Man",1.02000000476837,0.779999971389771,1.27999997138977,85.396,75.396,-3,12.4953954998361,3.12384887495903,2.33987741730082,18.1354272358192,4.53385680895479,2.34283684065697,16.6666666666667,0,25,0,0,70.8333333333333,128.521347610483,59.7794851756135,138.796974120761,59.9286331545963,132.899010650986,200.07454928756,35.4034419769094,11.7183527049846,49.8926286651169,6.93313271586446,25.0783248008387,29.7004488790963,12.6567916666667,-1.82354545454547,1.96978354978376,3.18197150592094,4.24968522618386,19.8313584628965,"pass_forward",15.31,13.89,"1.6","3.3","yes","unsuccessful"
2022100600,430,NA,NA,NA,NA,NA,NA,NA,0,NA,1.10000002384186,1.10000002384186,1.10000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
2022100600,453,5,2,1,NA,"IND","S",2.33999991416931,5,"Zone",1.08900001645088,0.888999998569489,1.38900005817413,59.88,54.88,-3,12.4648717757134,3.11621794392835,2.60191250081301,23.3597238658812,5.83993096647031,3.00423730851517,61.9047619047619,0,0,0,0,0,185.747249370982,58.3611750917856,100.192803760766,75.7966298777014,142.465038287468,157.437103611297,13.692559256414,12.455423961092,12.8253635440757,3.16820372517574,7.00045729072663,8.40952833032061,15.6255214285714,1.5411315789474,-4.07722222222236,1.48520670670546,2.5772158634319,10.8007204582985,"qb_sack",17.44,13.43,"2.1","2.2","yes","successful"
2022100600,472,11,3,1,3.069,"IND","C",3.41000008583069,4,"Zone",0.879333337148031,0.745999991893768,1.0460000038147,65.231,54.231,-3,12.3695260565788,3.09238151414469,2.64315134983182,21.3136030700787,7.10453435669289,4.33475713895971,44.4444444444444,0,0,0,14.8148148148148,0,176.564265899531,56.8628189505406,109.869481997874,66.1794245888324,140.751749748104,169.772258815118,21.2790655562445,13.6040993633937,23.5157599113573,9.74972057501135,34.9764435732871,12.0887409091391,14.4257037037037,-0.490439999999983,-6.32250000000017,2.71923790334457,7.8325924152969,16.5644563159641,"pass_forward",18.63,10.4,"2.7","3.1","yes","unsuccessful"
2022100600,515,NA,NA,NA,NA,NA,NA,NA,0,NA,1.27000004053116,1.22000002861023,1.32000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
2022100600,536,NA,NA,NA,NA,NA,NA,NA,4,NA,1.00199997425079,0.726999998092651,1.12699997425079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pass_forward",-Inf,Inf,NA,"2.6","no","unsuccessful"
2022100600,558,10,3,1,NA,"DEN","S",2.96000003814697,5,"Man",0.835000023245812,0.785000026226044,0.985000014305115,24.094,34.094,3,7.92364457363928,1.98091114340982,0.967226361888038,25.2699514559562,6.31748786398905,2.92354651362161,12.5,9.375,12.5,0,9.375,0,138.619302076072,92.60402565085,133.083768694979,64.4182829865386,148.147285477013,143.127335114548,39.6719535221411,48.0731928487273,29.8472959121473,11.7006476825502,18.8744606658092,26.6479288828435,12.1099703125,-1.9613,1.26086206896557,3.58175330115013,6.69907682857663,26.8820688400862,"qb_sack",15.77,5.11,"3.2","3.2","yes","successful"
2022100600,596,10,1,1,3.504,"IND","I",6.98000001907349,4,"Zone",1.20699998736382,1.00699996948242,1.40699994564056,70.356,60.356,-3,11.7027145529611,2.92567863824028,2.61588759591092,13.8507052513821,4.6169017504607,1.36830458160164,76.4705882352941,0,0,0,58.8235294117647,0,187.559975923505,25.7166840404018,138.42045656927,34.5772032362458,180.820173594552,152.905506636026,12.4640975533539,8.94722262755241,28.1472480931918,8.55195591835279,9.11706536239934,4.79476433478189,7.36009999999999,6.03276666666665,-5.35321428571484,3.4296589543459,3.8390566031751,40.8096104634889,"pass_forward",12.82,3.16,"1.7","3.5","yes","successful"
2022100600,630,NA,NA,NA,NA,NA,NA,NA,0,NA,1.29900002479553,1.29900002479553,1.29900002479553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
2022100600,651,9,3,1,2.803,"IND","I",4.1100001335144,5,"Zone",0.989000007510185,0.888999998569489,1.08899998664856,69.095,60.095,-3,13.7185761018724,3.4296440254681,2.89967397910134,25.3960288634743,6.34900721586858,4.14795753901972,34.4827586206896,0,0,0,10.3448275862069,44.8275862068965,163.075859399424,72.0998844356356,100.422904101577,52.1222264811063,155.330125862303,176.948999719955,33.4248300928249,33.8678541995381,18.5807508451441,6.45838153822871,23.0066491864904,38.5661905319822,15.642274137931,-0.662722222222239,-3.54634615384627,2.82435870014329,7.54564822154686,17.3532639902519,"pass_forward",20.13,11.56,NA,"2.8","no","successful"
2022100600,709,NA,NA,NA,NA,NA,NA,NA,0,NA,1.00299999117851,0.852999985218048,1.15299999713898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
2022100600,730,7,2,1,3.77,"DEN","I",6.82999992370605,4,"Zone",1.08033335208893,0.746999979019165,1.44700002670288,25.168,32.168,3,7.24540856796225,1.81135214199056,1.09691880975367,20.8763401111541,6.95878003705135,3.92361772886612,26.9230769230769,0,7.69230769230769,0,42.3076923076923,46.1538461538461,137.298355349405,57.3890911336604,121.536477658518,42.1166963070794,171.110558837334,190.548820714003,50.3360745372021,34.5264149062713,41.2195006579708,21.7336700716358,22.2744947394335,54.5592475725049,9.87413846153846,6.56891666666665,-3.07195652173925,6.32483760615729,4.96859962483238,17.1175481291152,"pass_forward",18.74,2.04,"2.6","3.8","yes","successful"
2022100600,752,7,3,1,3.273,"DEN","C",3.15000009536743,4,"Zone",0.804999977350234,0.654999971389771,1.05499994754791,24.862,31.862,3,7.04629945005555,1.76157486251389,0.640180608347481,13.9611308029302,4.6537102676434,2.32584532569235,58.8235294117647,0,0,0,20.5882352941176,0,187.269025728357,61.6891391079677,103.856864368539,59.9439231517378,169.537304697278,137.70374294612,24.5083873733025,10.0559053500498,9.14209225437231,6.59750407800255,16.1187320026634,17.785212203112,12.2639955882353,-0.662828124999992,0.783548387096693,1.62981336677248,3.0966655079122,9.49810456473155,"pass_forward",14.66,9.63,NA,"3.3","no","unsuccessful"
2022100600,810,NA,NA,NA,NA,NA,NA,NA,0,NA,1.09166663885116,0.824999988079071,1.42499995231628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
2022100600,831,NA,NA,NA,NA,NA,NA,NA,0,NA,0.976000010967255,0.976000010967255,0.976000010967255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
2022100600,889,12,3,1,NA,"IND","S",3.03999996185303,5,"Zone",1.00399999320507,0.778999984264374,1.17900002002716,80.368,68.368,-3,11.9701079542889,2.99252698857222,2.54003148658148,21.7258711531817,5.43146778829544,3.06087597966735,47.0588235294117,0,0,0,23.5294117647059,41.1764705882353,184.796379187009,55.5931384355639,82.6071155307327,62.3780433362422,163.492855013772,171.132468496681,11.3478801354113,9.92322748537563,5.54780416994838,6.52545106490891,15.4894038969595,19.3344942423536,14.9258323529412,2.1478333333333,0.341071428571202,1.44588474784269,2.45037453162537,12.8267482207138,"qb_sack",17,13.37,"1.7","2","yes","successful"
2022100600,931,10,1,1,NA,"DEN","R",1.58000004291534,4,"Man",0.974999994039535,0.699999988079071,1.29999995231628,43.63625,53.63625,3,8.66365128426213,2.16591282106553,0.9313324347662,15.8152318861371,5.2717439620457,3.90705366426944,3.7037037037037,0,18.5185185185185,0,3.7037037037037,62.962962962963,123.815648801081,60.1691717993757,131.767791244243,56.4866983737317,143.91353431494,203.847155466628,42.6760845657261,11.8535190291029,35.1664296279318,3.43605168726551,21.5518057322861,42.0698289269178,13.767737037037,-1.14981999999999,-0.85062500000011,2.37278864761862,5.62252960730311,15.8850245522994,"run",17.11,9.61,"2.7","2.7","yes","successful"
2022100600,976,4,2,2,1.969,"DEN","C",1.89999997615814,4,"Zone",0.956000000238417,0.781000018119812,1.18099999427795,70.68075,66.68075,3,13.8192297510094,3.45480743775235,3.05305234464142,17.52345665814,5.84115221937999,3.10025052367348,0,0,0,0,15,45,154.566471421581,60.6530850223961,114.709445297628,53.5560279208458,159.83913312944,176.675837208108,22.9330715298743,2.80445305933652,20.2692007918905,3.87326650329452,13.1706110648237,14.5396023763544,15.8204,2.85377777777778,-4.24058823529434,2.45659434808692,3.82405223637649,13.4921675059034,"pass_forward",18.76,12.17,NA,"1.9","no","unsuccessful"
2022100600,1000,NA,NA,NA,NA,NA,NA,NA,4,NA,1.0980000346899,0.748000025749207,1.34800004959106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pass_forward",-Inf,Inf,NA,"2.7","no","unsuccessful"
