"gameId","playId","yardsToGo","down","quarter","timeToThrow","possessionTeam","passResult","dropbackDistance","wasInitialPassRusher","pff_manZone","meanGetOffTimeAsPassRusher","minGetOffTimeAsPassRusher","maxGetOffTimeAsPassRusher","los","lineToGain","score_dif","t_oline_distances","m_oline_distances","sd_oline_distances","t_dline_distances","m_dline_distances","sd_dline_distances","LG_concavity","LT_concavity","QB_concavity","RT_concavity","RG_concavity","C_concavity","LG_m_angle","LT_m_angle","QB_m_angle","RT_m_angle","RG_m_angle","C_m_angle","LG_sd_angle","LT_sd_angle","QB_sd_angle","RT_sd_angle","RG_sd_angle","C_sd_angle","mArea","mRate","mAccel","sdArea","sdRate","sdAccel","event_fill","maxArea","minArea","penTime","eventTime","pocketPen","def_success"
2022090800,56,10,1,1,2.169,"BUF","C",0.990000009536743,4,"Zone",1.18400000035763,0.984000027179718,1.38399994373322,85.02125,75.02125,0,12.3960161356454,3.09900403391135,2.82190262995558,11.1278570393652,3.7092856797884,1.38435566161025,90,0,0,0,45,0,200.282629090223,41.4682392853594,92.7463763476261,62.1877097081108,172.463597256407,150.851448312274,10.3785636537931,2.16044709749438,17.4539888628827,8.71598449881525,23.7313109581982,9.04494029054592,15.0679875,0.681833333333347,-4.67176470588236,1.29145448947616,3.82382212929291,12.4767603894673,"pass_forward",16.97,13.55,"2","2.1","yes","unsuccessful"
2022090800,80,4,2,1,NA,"BUF","R",1.01999998092651,4,"Zone",1.16199998557568,0.887000024318695,1.48699998855591,79.22125,75.22125,0,12.9187601405647,3.22969003514118,2.85362534833245,12.2597897488327,4.08659658294424,1.74849849894171,100,0,0,0,100,0,210.739531225952,37.9978110876414,85.7873825531676,56.4281454708134,189.407455385696,139.63967427673,7.48020474193669,2.56519896914865,9.00370400426536,4.33740835915454,4.98788282223478,3.62071256692507,15.51075,0.537321428571433,-4.18576923076925,0.555738278928725,2.05349811866275,11.6878269733485,"run",16.37,14.86,"1.6","3","yes","successful"
2022090800,101,NA,NA,NA,NA,NA,NA,NA,0,NA,1.71799999475479,1.61800003051758,1.817999958992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
2022090800,122,3,2,1,2.903,"BUF","C",2.41000008583069,5,"Zone",1.10600000619889,0.846000015735626,1.34599995613098,65.455,62.455,0,13.3278728405516,3.33196821013789,2.7635413953452,18.4057383356104,4.6014345839026,2.48079083005326,13.6363636363636,0,0,22.7272727272727,27.2727272727273,36.3636363636363,83.8467694728434,96.7274737298351,67.1470786627027,160.211337478922,163.862114876241,155.693936555425,52.0174441937398,21.8955868181759,5.93462848534425,35.2451145342842,22.4892082308216,38.8745127047151,17.6842136363636,3.006375,-3.03789473684192,2.99347360886113,4.4305241696399,15.6836319769478,"pass_forward",21.63,14.2,"2.2","2.9","yes","unsuccessful"
2022090800,167,NA,NA,NA,NA,NA,NA,NA,4,NA,0.958000004291534,0.808000028133392,1.20799994468689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pass_forward",-Inf,Inf,NA,"1.9","no","unsuccessful"
2022090800,191,NA,NA,NA,NA,NA,NA,NA,0,NA,1.40700000524521,1.10699999332428,1.70700001716614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
2022090800,212,9,2,1,4.905,"BUF","C",1.75,4,"Man",0.736000001430512,0.53600001335144,1.1360000371933,44.00825,35.00825,0,14.3328172951718,3.58320432379296,2.8451133551589,23.0130855156936,7.67102850523121,2.48308394589932,0,27.5862068965517,0,10.3448275862069,24.1379310344827,31.0344827586207,59.4540374223418,135.296501868684,77.0054909533266,123.093508062286,159.508572425816,160.398687485554,11.6341683370762,44.7549215597522,10.2695803146911,35.0576109355728,26.6901042777311,28.0294401927869,20.2863913793103,4.38314814814815,3.36673076923074,3.73758377553192,3.66226734576046,14.351962718898,"pass_forward",26.42,14.59,"2.9","4.9","yes","unsuccessful"
2022090800,236,NA,NA,NA,NA,NA,NA,NA,3,NA,1.22966667016347,0.763000011444092,1.66299998760223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pass_forward",-Inf,Inf,NA,"2.6","no","unsuccessful"
2022090800,299,NA,NA,NA,NA,NA,NA,NA,0,NA,1.07099997997284,1.07099997997284,1.07099997997284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
2022090800,343,NA,NA,NA,NA,NA,NA,NA,0,NA,1.19200000166893,0.741999983787537,1.84200000762939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,NA,NA,"no","unsuccessful"
